"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","INDPROD","TOT","IDX2010","M","1955-01",11.70925,
"AUT","INDPROD","TOT","IDX2010","M","1955-02",11.72195,
"AUT","INDPROD","TOT","IDX2010","M","1955-03",11.69712,
"AUT","INDPROD","TOT","IDX2010","M","1955-04",11.98516,
"AUT","INDPROD","TOT","IDX2010","M","1955-05",11.84168,
"AUT","INDPROD","TOT","IDX2010","M","1955-06",12.09553,
"AUT","INDPROD","TOT","IDX2010","M","1955-07",12.22878,
"AUT","INDPROD","TOT","IDX2010","M","1955-08",12.29618,
"AUT","INDPROD","TOT","IDX2010","M","1955-09",12.41452,
"AUT","INDPROD","TOT","IDX2010","M","1955-10",12.38725,
"AUT","INDPROD","TOT","IDX2010","M","1955-11",12.64782,
"AUT","INDPROD","TOT","IDX2010","M","1955-12",12.95788,
"AUT","INDPROD","TOT","IDX2010","M","1956-01",12.50774,
"AUT","INDPROD","TOT","IDX2010","M","1956-02",12.63665,
"AUT","INDPROD","TOT","IDX2010","M","1956-03",12.50465,
"AUT","INDPROD","TOT","IDX2010","M","1956-04",12.56679,
"AUT","INDPROD","TOT","IDX2010","M","1956-05",12.65071,
"AUT","INDPROD","TOT","IDX2010","M","1956-06",12.65758,
"AUT","INDPROD","TOT","IDX2010","M","1956-07",12.79241,
"AUT","INDPROD","TOT","IDX2010","M","1956-08",13.10244,
"AUT","INDPROD","TOT","IDX2010","M","1956-09",13.03802,
"AUT","INDPROD","TOT","IDX2010","M","1956-10",13.02046,
"AUT","INDPROD","TOT","IDX2010","M","1956-11",13.09716,
"AUT","INDPROD","TOT","IDX2010","M","1956-12",12.93386,
"AUT","INDPROD","TOT","IDX2010","M","1957-01",13.15537,
"AUT","INDPROD","TOT","IDX2010","M","1957-02",13.07373,
"AUT","INDPROD","TOT","IDX2010","M","1957-03",13.38533,
"AUT","INDPROD","TOT","IDX2010","M","1957-04",13.32305,
"AUT","INDPROD","TOT","IDX2010","M","1957-05",13.57986,
"AUT","INDPROD","TOT","IDX2010","M","1957-06",13.50407,
"AUT","INDPROD","TOT","IDX2010","M","1957-07",13.5754,
"AUT","INDPROD","TOT","IDX2010","M","1957-08",13.65368,
"AUT","INDPROD","TOT","IDX2010","M","1957-09",13.85413,
"AUT","INDPROD","TOT","IDX2010","M","1957-10",13.65179,
"AUT","INDPROD","TOT","IDX2010","M","1957-11",13.71683,
"AUT","INDPROD","TOT","IDX2010","M","1957-12",13.72564,
"AUT","INDPROD","TOT","IDX2010","M","1958-01",13.96926,
"AUT","INDPROD","TOT","IDX2010","M","1958-02",13.96001,
"AUT","INDPROD","TOT","IDX2010","M","1958-03",13.78318,
"AUT","INDPROD","TOT","IDX2010","M","1958-04",13.72397,
"AUT","INDPROD","TOT","IDX2010","M","1958-05",13.80329,
"AUT","INDPROD","TOT","IDX2010","M","1958-06",13.85422,
"AUT","INDPROD","TOT","IDX2010","M","1958-07",14.10852,
"AUT","INDPROD","TOT","IDX2010","M","1958-08",13.69842,
"AUT","INDPROD","TOT","IDX2010","M","1958-09",13.64594,
"AUT","INDPROD","TOT","IDX2010","M","1958-10",14.06412,
"AUT","INDPROD","TOT","IDX2010","M","1958-11",13.79455,
"AUT","INDPROD","TOT","IDX2010","M","1958-12",13.95332,
"AUT","INDPROD","TOT","IDX2010","M","1959-01",14.09893,
"AUT","INDPROD","TOT","IDX2010","M","1959-02",14.07491,
"AUT","INDPROD","TOT","IDX2010","M","1959-03",13.76281,
"AUT","INDPROD","TOT","IDX2010","M","1959-04",14.67566,
"AUT","INDPROD","TOT","IDX2010","M","1959-05",14.80399,
"AUT","INDPROD","TOT","IDX2010","M","1959-06",14.62326,
"AUT","INDPROD","TOT","IDX2010","M","1959-07",14.67659,
"AUT","INDPROD","TOT","IDX2010","M","1959-08",14.84692,
"AUT","INDPROD","TOT","IDX2010","M","1959-09",14.76272,
"AUT","INDPROD","TOT","IDX2010","M","1959-10",15.04368,
"AUT","INDPROD","TOT","IDX2010","M","1959-11",15.07552,
"AUT","INDPROD","TOT","IDX2010","M","1959-12",15.38289,
"AUT","INDPROD","TOT","IDX2010","M","1960-01",15.46048,
"AUT","INDPROD","TOT","IDX2010","M","1960-02",15.54422,
"AUT","INDPROD","TOT","IDX2010","M","1960-03",15.81587,
"AUT","INDPROD","TOT","IDX2010","M","1960-04",15.9419,
"AUT","INDPROD","TOT","IDX2010","M","1960-05",16.06392,
"AUT","INDPROD","TOT","IDX2010","M","1960-06",16.15285,
"AUT","INDPROD","TOT","IDX2010","M","1960-07",16.2254,
"AUT","INDPROD","TOT","IDX2010","M","1960-08",16.50033,
"AUT","INDPROD","TOT","IDX2010","M","1960-09",16.31119,
"AUT","INDPROD","TOT","IDX2010","M","1960-10",16.47235,
"AUT","INDPROD","TOT","IDX2010","M","1960-11",16.91176,
"AUT","INDPROD","TOT","IDX2010","M","1960-12",16.98754,
"AUT","INDPROD","TOT","IDX2010","M","1961-01",16.35345,
"AUT","INDPROD","TOT","IDX2010","M","1961-02",16.78933,
"AUT","INDPROD","TOT","IDX2010","M","1961-03",16.9672,
"AUT","INDPROD","TOT","IDX2010","M","1961-04",16.79856,
"AUT","INDPROD","TOT","IDX2010","M","1961-05",16.68513,
"AUT","INDPROD","TOT","IDX2010","M","1961-06",16.75368,
"AUT","INDPROD","TOT","IDX2010","M","1961-07",17.01987,
"AUT","INDPROD","TOT","IDX2010","M","1961-08",16.65163,
"AUT","INDPROD","TOT","IDX2010","M","1961-09",17.07965,
"AUT","INDPROD","TOT","IDX2010","M","1961-10",16.9977,
"AUT","INDPROD","TOT","IDX2010","M","1961-11",16.90395,
"AUT","INDPROD","TOT","IDX2010","M","1961-12",17.30153,
"AUT","INDPROD","TOT","IDX2010","M","1962-01",17.03238,
"AUT","INDPROD","TOT","IDX2010","M","1962-02",17.38894,
"AUT","INDPROD","TOT","IDX2010","M","1962-03",17.23987,
"AUT","INDPROD","TOT","IDX2010","M","1962-04",17.54308,
"AUT","INDPROD","TOT","IDX2010","M","1962-05",16.76062,
"AUT","INDPROD","TOT","IDX2010","M","1962-06",17.31044,
"AUT","INDPROD","TOT","IDX2010","M","1962-07",17.3255,
"AUT","INDPROD","TOT","IDX2010","M","1962-08",17.3996,
"AUT","INDPROD","TOT","IDX2010","M","1962-09",17.67014,
"AUT","INDPROD","TOT","IDX2010","M","1962-10",17.43691,
"AUT","INDPROD","TOT","IDX2010","M","1962-11",17.41528,
"AUT","INDPROD","TOT","IDX2010","M","1962-12",17.31185,
"AUT","INDPROD","TOT","IDX2010","M","1963-01",17.4362,
"AUT","INDPROD","TOT","IDX2010","M","1963-02",17.31651,
"AUT","INDPROD","TOT","IDX2010","M","1963-03",17.72736,
"AUT","INDPROD","TOT","IDX2010","M","1963-04",17.78786,
"AUT","INDPROD","TOT","IDX2010","M","1963-05",17.96665,
"AUT","INDPROD","TOT","IDX2010","M","1963-06",18.45148,
"AUT","INDPROD","TOT","IDX2010","M","1963-07",17.87309,
"AUT","INDPROD","TOT","IDX2010","M","1963-08",18.44924,
"AUT","INDPROD","TOT","IDX2010","M","1963-09",18.45807,
"AUT","INDPROD","TOT","IDX2010","M","1963-10",18.48629,
"AUT","INDPROD","TOT","IDX2010","M","1963-11",19.08448,
"AUT","INDPROD","TOT","IDX2010","M","1963-12",18.25919,
"AUT","INDPROD","TOT","IDX2010","M","1964-01",19.12099,
"AUT","INDPROD","TOT","IDX2010","M","1964-02",19.42406,
"AUT","INDPROD","TOT","IDX2010","M","1964-03",19.17718,
"AUT","INDPROD","TOT","IDX2010","M","1964-04",19.00452,
"AUT","INDPROD","TOT","IDX2010","M","1964-05",20.16734,
"AUT","INDPROD","TOT","IDX2010","M","1964-06",19.21608,
"AUT","INDPROD","TOT","IDX2010","M","1964-07",19.67098,
"AUT","INDPROD","TOT","IDX2010","M","1964-08",19.64635,
"AUT","INDPROD","TOT","IDX2010","M","1964-09",19.4746,
"AUT","INDPROD","TOT","IDX2010","M","1964-10",19.85872,
"AUT","INDPROD","TOT","IDX2010","M","1964-11",19.78848,
"AUT","INDPROD","TOT","IDX2010","M","1964-12",19.74479,
"AUT","INDPROD","TOT","IDX2010","M","1965-01",20.77278,
"AUT","INDPROD","TOT","IDX2010","M","1965-02",20.06081,
"AUT","INDPROD","TOT","IDX2010","M","1965-03",19.80579,
"AUT","INDPROD","TOT","IDX2010","M","1965-04",20.01274,
"AUT","INDPROD","TOT","IDX2010","M","1965-05",20.18173,
"AUT","INDPROD","TOT","IDX2010","M","1965-06",20.37005,
"AUT","INDPROD","TOT","IDX2010","M","1965-07",20.47732,
"AUT","INDPROD","TOT","IDX2010","M","1965-08",20.58657,
"AUT","INDPROD","TOT","IDX2010","M","1965-09",20.84012,
"AUT","INDPROD","TOT","IDX2010","M","1965-10",20.78223,
"AUT","INDPROD","TOT","IDX2010","M","1965-11",20.86795,
"AUT","INDPROD","TOT","IDX2010","M","1965-12",19.90336,
"AUT","INDPROD","TOT","IDX2010","M","1966-01",21.05178,
"AUT","INDPROD","TOT","IDX2010","M","1966-02",21.08637,
"AUT","INDPROD","TOT","IDX2010","M","1966-03",21.19557,
"AUT","INDPROD","TOT","IDX2010","M","1966-04",21.25107,
"AUT","INDPROD","TOT","IDX2010","M","1966-05",21.18169,
"AUT","INDPROD","TOT","IDX2010","M","1966-06",21.24303,
"AUT","INDPROD","TOT","IDX2010","M","1966-07",21.44299,
"AUT","INDPROD","TOT","IDX2010","M","1966-08",20.72433,
"AUT","INDPROD","TOT","IDX2010","M","1966-09",21.3292,
"AUT","INDPROD","TOT","IDX2010","M","1966-10",21.83813,
"AUT","INDPROD","TOT","IDX2010","M","1966-11",21.47539,
"AUT","INDPROD","TOT","IDX2010","M","1966-12",22.14913,
"AUT","INDPROD","TOT","IDX2010","M","1967-01",21.25946,
"AUT","INDPROD","TOT","IDX2010","M","1967-02",21.26741,
"AUT","INDPROD","TOT","IDX2010","M","1967-03",21.333,
"AUT","INDPROD","TOT","IDX2010","M","1967-04",21.77572,
"AUT","INDPROD","TOT","IDX2010","M","1967-05",21.52885,
"AUT","INDPROD","TOT","IDX2010","M","1967-06",21.38618,
"AUT","INDPROD","TOT","IDX2010","M","1967-07",21.4237,
"AUT","INDPROD","TOT","IDX2010","M","1967-08",20.78405,
"AUT","INDPROD","TOT","IDX2010","M","1967-09",21.50756,
"AUT","INDPROD","TOT","IDX2010","M","1967-10",21.58532,
"AUT","INDPROD","TOT","IDX2010","M","1967-11",21.55027,
"AUT","INDPROD","TOT","IDX2010","M","1967-12",22.53771,
"AUT","INDPROD","TOT","IDX2010","M","1968-01",22.00853,
"AUT","INDPROD","TOT","IDX2010","M","1968-02",21.90854,
"AUT","INDPROD","TOT","IDX2010","M","1968-03",22.56443,
"AUT","INDPROD","TOT","IDX2010","M","1968-04",22.58685,
"AUT","INDPROD","TOT","IDX2010","M","1968-05",22.62796,
"AUT","INDPROD","TOT","IDX2010","M","1968-06",23.87984,
"AUT","INDPROD","TOT","IDX2010","M","1968-07",23.25163,
"AUT","INDPROD","TOT","IDX2010","M","1968-08",23.56919,
"AUT","INDPROD","TOT","IDX2010","M","1968-09",23.988,
"AUT","INDPROD","TOT","IDX2010","M","1968-10",23.77447,
"AUT","INDPROD","TOT","IDX2010","M","1968-11",24.33334,
"AUT","INDPROD","TOT","IDX2010","M","1968-12",22.56874,
"AUT","INDPROD","TOT","IDX2010","M","1969-01",24.44941,
"AUT","INDPROD","TOT","IDX2010","M","1969-02",24.70464,
"AUT","INDPROD","TOT","IDX2010","M","1969-03",24.94308,
"AUT","INDPROD","TOT","IDX2010","M","1969-04",24.88217,
"AUT","INDPROD","TOT","IDX2010","M","1969-05",25.48537,
"AUT","INDPROD","TOT","IDX2010","M","1969-06",26.02767,
"AUT","INDPROD","TOT","IDX2010","M","1969-07",25.98902,
"AUT","INDPROD","TOT","IDX2010","M","1969-08",26.54847,
"AUT","INDPROD","TOT","IDX2010","M","1969-09",26.44173,
"AUT","INDPROD","TOT","IDX2010","M","1969-10",26.60874,
"AUT","INDPROD","TOT","IDX2010","M","1969-11",27.22511,
"AUT","INDPROD","TOT","IDX2010","M","1969-12",24.92737,
"AUT","INDPROD","TOT","IDX2010","M","1970-01",26.35121,
"AUT","INDPROD","TOT","IDX2010","M","1970-02",27.4195,
"AUT","INDPROD","TOT","IDX2010","M","1970-03",27.4097,
"AUT","INDPROD","TOT","IDX2010","M","1970-04",27.60492,
"AUT","INDPROD","TOT","IDX2010","M","1970-05",28.54809,
"AUT","INDPROD","TOT","IDX2010","M","1970-06",27.76542,
"AUT","INDPROD","TOT","IDX2010","M","1970-07",28.21226,
"AUT","INDPROD","TOT","IDX2010","M","1970-08",28.60421,
"AUT","INDPROD","TOT","IDX2010","M","1970-09",28.45495,
"AUT","INDPROD","TOT","IDX2010","M","1970-10",28.70859,
"AUT","INDPROD","TOT","IDX2010","M","1970-11",28.96745,
"AUT","INDPROD","TOT","IDX2010","M","1970-12",27.42397,
"AUT","INDPROD","TOT","IDX2010","M","1971-01",29.98613,
"AUT","INDPROD","TOT","IDX2010","M","1971-02",29.47926,
"AUT","INDPROD","TOT","IDX2010","M","1971-03",29.05732,
"AUT","INDPROD","TOT","IDX2010","M","1971-04",29.39597,
"AUT","INDPROD","TOT","IDX2010","M","1971-05",29.86321,
"AUT","INDPROD","TOT","IDX2010","M","1971-06",29.33657,
"AUT","INDPROD","TOT","IDX2010","M","1971-07",29.56996,
"AUT","INDPROD","TOT","IDX2010","M","1971-08",29.68081,
"AUT","INDPROD","TOT","IDX2010","M","1971-09",29.73733,
"AUT","INDPROD","TOT","IDX2010","M","1971-10",30.10504,
"AUT","INDPROD","TOT","IDX2010","M","1971-11",29.68354,
"AUT","INDPROD","TOT","IDX2010","M","1971-12",30.3946,
"AUT","INDPROD","TOT","IDX2010","M","1972-01",31.01592,
"AUT","INDPROD","TOT","IDX2010","M","1972-02",30.03769,
"AUT","INDPROD","TOT","IDX2010","M","1972-03",30.81791,
"AUT","INDPROD","TOT","IDX2010","M","1972-04",31.35594,
"AUT","INDPROD","TOT","IDX2010","M","1972-05",30.96435,
"AUT","INDPROD","TOT","IDX2010","M","1972-06",31.3149,
"AUT","INDPROD","TOT","IDX2010","M","1972-07",31.68953,
"AUT","INDPROD","TOT","IDX2010","M","1972-08",31.81913,
"AUT","INDPROD","TOT","IDX2010","M","1972-09",32.17212,
"AUT","INDPROD","TOT","IDX2010","M","1972-10",33.08759,
"AUT","INDPROD","TOT","IDX2010","M","1972-11",32.95901,
"AUT","INDPROD","TOT","IDX2010","M","1972-12",36.81616,
"AUT","INDPROD","TOT","IDX2010","M","1973-01",32.1901,
"AUT","INDPROD","TOT","IDX2010","M","1973-02",32.69754,
"AUT","INDPROD","TOT","IDX2010","M","1973-03",32.84755,
"AUT","INDPROD","TOT","IDX2010","M","1973-04",33.30853,
"AUT","INDPROD","TOT","IDX2010","M","1973-05",33.32509,
"AUT","INDPROD","TOT","IDX2010","M","1973-06",33.81159,
"AUT","INDPROD","TOT","IDX2010","M","1973-07",33.58973,
"AUT","INDPROD","TOT","IDX2010","M","1973-08",33.94934,
"AUT","INDPROD","TOT","IDX2010","M","1973-09",34.41188,
"AUT","INDPROD","TOT","IDX2010","M","1973-10",34.18314,
"AUT","INDPROD","TOT","IDX2010","M","1973-11",33.7495,
"AUT","INDPROD","TOT","IDX2010","M","1973-12",35.61996,
"AUT","INDPROD","TOT","IDX2010","M","1974-01",35.0901,
"AUT","INDPROD","TOT","IDX2010","M","1974-02",35.58968,
"AUT","INDPROD","TOT","IDX2010","M","1974-03",35.90021,
"AUT","INDPROD","TOT","IDX2010","M","1974-04",35.53607,
"AUT","INDPROD","TOT","IDX2010","M","1974-05",35.2233,
"AUT","INDPROD","TOT","IDX2010","M","1974-06",36.52209,
"AUT","INDPROD","TOT","IDX2010","M","1974-07",35.82795,
"AUT","INDPROD","TOT","IDX2010","M","1974-08",35.56351,
"AUT","INDPROD","TOT","IDX2010","M","1974-09",35.52989,
"AUT","INDPROD","TOT","IDX2010","M","1974-10",34.75756,
"AUT","INDPROD","TOT","IDX2010","M","1974-11",34.6911,
"AUT","INDPROD","TOT","IDX2010","M","1974-12",33.86293,
"AUT","INDPROD","TOT","IDX2010","M","1975-01",33.67075,
"AUT","INDPROD","TOT","IDX2010","M","1975-02",34.30397,
"AUT","INDPROD","TOT","IDX2010","M","1975-03",33.46096,
"AUT","INDPROD","TOT","IDX2010","M","1975-04",33.06256,
"AUT","INDPROD","TOT","IDX2010","M","1975-05",32.61712,
"AUT","INDPROD","TOT","IDX2010","M","1975-06",32.54102,
"AUT","INDPROD","TOT","IDX2010","M","1975-07",32.48011,
"AUT","INDPROD","TOT","IDX2010","M","1975-08",32.94482,
"AUT","INDPROD","TOT","IDX2010","M","1975-09",32.48891,
"AUT","INDPROD","TOT","IDX2010","M","1975-10",32.32326,
"AUT","INDPROD","TOT","IDX2010","M","1975-11",33.41343,
"AUT","INDPROD","TOT","IDX2010","M","1975-12",34.28818,
"AUT","INDPROD","TOT","IDX2010","M","1976-01",33.8041,
"AUT","INDPROD","TOT","IDX2010","M","1976-02",34.05522,
"AUT","INDPROD","TOT","IDX2010","M","1976-03",33.99876,
"AUT","INDPROD","TOT","IDX2010","M","1976-04",33.62775,
"AUT","INDPROD","TOT","IDX2010","M","1976-05",35.05236,
"AUT","INDPROD","TOT","IDX2010","M","1976-06",34.91925,
"AUT","INDPROD","TOT","IDX2010","M","1976-07",35.03888,
"AUT","INDPROD","TOT","IDX2010","M","1976-08",35.19323,
"AUT","INDPROD","TOT","IDX2010","M","1976-09",36.01944,
"AUT","INDPROD","TOT","IDX2010","M","1976-10",36.21914,
"AUT","INDPROD","TOT","IDX2010","M","1976-11",35.81142,
"AUT","INDPROD","TOT","IDX2010","M","1976-12",36.24651,
"AUT","INDPROD","TOT","IDX2010","M","1977-01",35.99936,
"AUT","INDPROD","TOT","IDX2010","M","1977-02",36.01152,
"AUT","INDPROD","TOT","IDX2010","M","1977-03",36.62934,
"AUT","INDPROD","TOT","IDX2010","M","1977-04",36.68377,
"AUT","INDPROD","TOT","IDX2010","M","1977-05",36.45674,
"AUT","INDPROD","TOT","IDX2010","M","1977-06",36.16319,
"AUT","INDPROD","TOT","IDX2010","M","1977-07",36.85084,
"AUT","INDPROD","TOT","IDX2010","M","1977-08",36.27848,
"AUT","INDPROD","TOT","IDX2010","M","1977-09",35.91657,
"AUT","INDPROD","TOT","IDX2010","M","1977-10",37.52803,
"AUT","INDPROD","TOT","IDX2010","M","1977-11",36.60675,
"AUT","INDPROD","TOT","IDX2010","M","1977-12",35.60064,
"AUT","INDPROD","TOT","IDX2010","M","1978-01",36.91975,
"AUT","INDPROD","TOT","IDX2010","M","1978-02",36.6556,
"AUT","INDPROD","TOT","IDX2010","M","1978-03",36.34751,
"AUT","INDPROD","TOT","IDX2010","M","1978-04",37.89647,
"AUT","INDPROD","TOT","IDX2010","M","1978-05",36.76341,
"AUT","INDPROD","TOT","IDX2010","M","1978-06",36.70126,
"AUT","INDPROD","TOT","IDX2010","M","1978-07",37.38613,
"AUT","INDPROD","TOT","IDX2010","M","1978-08",37.2949,
"AUT","INDPROD","TOT","IDX2010","M","1978-09",38.10167,
"AUT","INDPROD","TOT","IDX2010","M","1978-10",37.90903,
"AUT","INDPROD","TOT","IDX2010","M","1978-11",37.90539,
"AUT","INDPROD","TOT","IDX2010","M","1978-12",38.73008,
"AUT","INDPROD","TOT","IDX2010","M","1979-01",38.70945,
"AUT","INDPROD","TOT","IDX2010","M","1979-02",38.61802,
"AUT","INDPROD","TOT","IDX2010","M","1979-03",39.08058,
"AUT","INDPROD","TOT","IDX2010","M","1979-04",39.21075,
"AUT","INDPROD","TOT","IDX2010","M","1979-05",39.21922,
"AUT","INDPROD","TOT","IDX2010","M","1979-06",40.36187,
"AUT","INDPROD","TOT","IDX2010","M","1979-07",40.76278,
"AUT","INDPROD","TOT","IDX2010","M","1979-08",40.83157,
"AUT","INDPROD","TOT","IDX2010","M","1979-09",41.22701,
"AUT","INDPROD","TOT","IDX2010","M","1979-10",40.45619,
"AUT","INDPROD","TOT","IDX2010","M","1979-11",40.26903,
"AUT","INDPROD","TOT","IDX2010","M","1979-12",43.56944,
"AUT","INDPROD","TOT","IDX2010","M","1980-01",41.29776,
"AUT","INDPROD","TOT","IDX2010","M","1980-02",41.06785,
"AUT","INDPROD","TOT","IDX2010","M","1980-03",42.6546,
"AUT","INDPROD","TOT","IDX2010","M","1980-04",41.28419,
"AUT","INDPROD","TOT","IDX2010","M","1980-05",41.17649,
"AUT","INDPROD","TOT","IDX2010","M","1980-06",41.67218,
"AUT","INDPROD","TOT","IDX2010","M","1980-07",40.34642,
"AUT","INDPROD","TOT","IDX2010","M","1980-08",41.46704,
"AUT","INDPROD","TOT","IDX2010","M","1980-09",40.19627,
"AUT","INDPROD","TOT","IDX2010","M","1980-10",40.89799,
"AUT","INDPROD","TOT","IDX2010","M","1980-11",41.30459,
"AUT","INDPROD","TOT","IDX2010","M","1980-12",42.02641,
"AUT","INDPROD","TOT","IDX2010","M","1981-01",40.13686,
"AUT","INDPROD","TOT","IDX2010","M","1981-02",41.03794,
"AUT","INDPROD","TOT","IDX2010","M","1981-03",41.07794,
"AUT","INDPROD","TOT","IDX2010","M","1981-04",40.83407,
"AUT","INDPROD","TOT","IDX2010","M","1981-05",40.67352,
"AUT","INDPROD","TOT","IDX2010","M","1981-06",40.16589,
"AUT","INDPROD","TOT","IDX2010","M","1981-07",40.22235,
"AUT","INDPROD","TOT","IDX2010","M","1981-08",40.34919,
"AUT","INDPROD","TOT","IDX2010","M","1981-09",40.46759,
"AUT","INDPROD","TOT","IDX2010","M","1981-10",40.70935,
"AUT","INDPROD","TOT","IDX2010","M","1981-11",40.59565,
"AUT","INDPROD","TOT","IDX2010","M","1981-12",40.71386,
"AUT","INDPROD","TOT","IDX2010","M","1982-01",42.07561,
"AUT","INDPROD","TOT","IDX2010","M","1982-02",41.20312,
"AUT","INDPROD","TOT","IDX2010","M","1982-03",40.62782,
"AUT","INDPROD","TOT","IDX2010","M","1982-04",40.43012,
"AUT","INDPROD","TOT","IDX2010","M","1982-05",41.0228,
"AUT","INDPROD","TOT","IDX2010","M","1982-06",40.43977,
"AUT","INDPROD","TOT","IDX2010","M","1982-07",40.66523,
"AUT","INDPROD","TOT","IDX2010","M","1982-08",39.8508,
"AUT","INDPROD","TOT","IDX2010","M","1982-09",39.82435,
"AUT","INDPROD","TOT","IDX2010","M","1982-10",39.83638,
"AUT","INDPROD","TOT","IDX2010","M","1982-11",39.59621,
"AUT","INDPROD","TOT","IDX2010","M","1982-12",38.76062,
"AUT","INDPROD","TOT","IDX2010","M","1983-01",39.25933,
"AUT","INDPROD","TOT","IDX2010","M","1983-02",39.85094,
"AUT","INDPROD","TOT","IDX2010","M","1983-03",39.37258,
"AUT","INDPROD","TOT","IDX2010","M","1983-04",40.8743,
"AUT","INDPROD","TOT","IDX2010","M","1983-05",40.70881,
"AUT","INDPROD","TOT","IDX2010","M","1983-06",40.70881,
"AUT","INDPROD","TOT","IDX2010","M","1983-07",42.54637,
"AUT","INDPROD","TOT","IDX2010","M","1983-08",40.75812,
"AUT","INDPROD","TOT","IDX2010","M","1983-09",41.11152,
"AUT","INDPROD","TOT","IDX2010","M","1983-10",41.74314,
"AUT","INDPROD","TOT","IDX2010","M","1983-11",41.32537,
"AUT","INDPROD","TOT","IDX2010","M","1983-12",40.0371,
"AUT","INDPROD","TOT","IDX2010","M","1984-01",42.11869,
"AUT","INDPROD","TOT","IDX2010","M","1984-02",41.78262,
"AUT","INDPROD","TOT","IDX2010","M","1984-03",41.80529,
"AUT","INDPROD","TOT","IDX2010","M","1984-04",41.99707,
"AUT","INDPROD","TOT","IDX2010","M","1984-05",42.34973,
"AUT","INDPROD","TOT","IDX2010","M","1984-06",42.35106,
"AUT","INDPROD","TOT","IDX2010","M","1984-07",42.41748,
"AUT","INDPROD","TOT","IDX2010","M","1984-08",42.85476,
"AUT","INDPROD","TOT","IDX2010","M","1984-09",44.97387,
"AUT","INDPROD","TOT","IDX2010","M","1984-10",43.53252,
"AUT","INDPROD","TOT","IDX2010","M","1984-11",42.13024,
"AUT","INDPROD","TOT","IDX2010","M","1984-12",45.1068,
"AUT","INDPROD","TOT","IDX2010","M","1985-01",44.67441,
"AUT","INDPROD","TOT","IDX2010","M","1985-02",44.04985,
"AUT","INDPROD","TOT","IDX2010","M","1985-03",44.5486,
"AUT","INDPROD","TOT","IDX2010","M","1985-04",43.8173,
"AUT","INDPROD","TOT","IDX2010","M","1985-05",43.82802,
"AUT","INDPROD","TOT","IDX2010","M","1985-06",45.97747,
"AUT","INDPROD","TOT","IDX2010","M","1985-07",44.73562,
"AUT","INDPROD","TOT","IDX2010","M","1985-08",45.51737,
"AUT","INDPROD","TOT","IDX2010","M","1985-09",45.89902,
"AUT","INDPROD","TOT","IDX2010","M","1985-10",44.29008,
"AUT","INDPROD","TOT","IDX2010","M","1985-11",45.73715,
"AUT","INDPROD","TOT","IDX2010","M","1985-12",44.75621,
"AUT","INDPROD","TOT","IDX2010","M","1986-01",44.90215,
"AUT","INDPROD","TOT","IDX2010","M","1986-02",45.61731,
"AUT","INDPROD","TOT","IDX2010","M","1986-03",46.05943,
"AUT","INDPROD","TOT","IDX2010","M","1986-04",45.34248,
"AUT","INDPROD","TOT","IDX2010","M","1986-05",45.51786,
"AUT","INDPROD","TOT","IDX2010","M","1986-06",45.86355,
"AUT","INDPROD","TOT","IDX2010","M","1986-07",44.59988,
"AUT","INDPROD","TOT","IDX2010","M","1986-08",45.74928,
"AUT","INDPROD","TOT","IDX2010","M","1986-09",45.11675,
"AUT","INDPROD","TOT","IDX2010","M","1986-10",44.98613,
"AUT","INDPROD","TOT","IDX2010","M","1986-11",44.44437,
"AUT","INDPROD","TOT","IDX2010","M","1986-12",45.29871,
"AUT","INDPROD","TOT","IDX2010","M","1987-01",44.11772,
"AUT","INDPROD","TOT","IDX2010","M","1987-02",45.15942,
"AUT","INDPROD","TOT","IDX2010","M","1987-03",45.60872,
"AUT","INDPROD","TOT","IDX2010","M","1987-04",45.47824,
"AUT","INDPROD","TOT","IDX2010","M","1987-05",46.68906,
"AUT","INDPROD","TOT","IDX2010","M","1987-06",45.5603,
"AUT","INDPROD","TOT","IDX2010","M","1987-07",45.44025,
"AUT","INDPROD","TOT","IDX2010","M","1987-08",46.16613,
"AUT","INDPROD","TOT","IDX2010","M","1987-09",45.25412,
"AUT","INDPROD","TOT","IDX2010","M","1987-10",46.22802,
"AUT","INDPROD","TOT","IDX2010","M","1987-11",46.58584,
"AUT","INDPROD","TOT","IDX2010","M","1987-12",46.37856,
"AUT","INDPROD","TOT","IDX2010","M","1988-01",47.05932,
"AUT","INDPROD","TOT","IDX2010","M","1988-02",46.30816,
"AUT","INDPROD","TOT","IDX2010","M","1988-03",46.10139,
"AUT","INDPROD","TOT","IDX2010","M","1988-04",47.48646,
"AUT","INDPROD","TOT","IDX2010","M","1988-05",47.83199,
"AUT","INDPROD","TOT","IDX2010","M","1988-06",47.12678,
"AUT","INDPROD","TOT","IDX2010","M","1988-07",49.05981,
"AUT","INDPROD","TOT","IDX2010","M","1988-08",47.79572,
"AUT","INDPROD","TOT","IDX2010","M","1988-09",48.48697,
"AUT","INDPROD","TOT","IDX2010","M","1988-10",49.11655,
"AUT","INDPROD","TOT","IDX2010","M","1988-11",49.20643,
"AUT","INDPROD","TOT","IDX2010","M","1988-12",47.08564,
"AUT","INDPROD","TOT","IDX2010","M","1989-01",49.40348,
"AUT","INDPROD","TOT","IDX2010","M","1989-02",48.91893,
